vivienda;hogar;variedad;descripcion;id_unidad_medida_presentacion;cantidad_unidades_presentacion;contenido_empaque_presentacion;id_unidad_medida;cantidad_inicial;cantidad_final;consumo_exclusivo_hogar;factor_anual
7591;1;18;SALAMI;81;1;1;2;0.25;0;0.25;247.370676075862
7591;1;28;HABICHUELAS ENLATADAS;63;1;425;3;2;1;1;247.370676075862
7591;1;29;AZUCARES;NA;NA;NA;2;1.5;0;1.5;247.370676075862
7591;1;30;CHOCOLATE O COCOA;105;1;16;4;0.5;0;0.5;247.370676075862
7577;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;1;2;2;2;0;247.370676075862
7577;1;7;ARROZ;NA;NA;NA;2;20;12;8;247.370676075862
7577;1;16;ACEITE;57;1;2;7;1;0.75;0.25;247.370676075862
7577;1;18;SALAMI;NA;NA;NA;2;3;1.5;1.5;247.370676075862
7577;1;24;PLÁTANO VERDE;NA;NA;NA;1;20;0;20;247.370676075862
7577;1;25;GUINEITO VERDE;NA;NA;NA;1;30;27;3;247.370676075862
7577;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;6;5;1;247.370676075862
7577;1;29;AZUCARES;56;1;5;2;4;4;0;247.370676075862
7565;1;7;ARROZ;NA;NA;NA;2;25;16;9;247.370676075862
7565;1;15;HUEVOS;NA;NA;NA;1;15;1;14;247.370676075862
7565;1;16;ACEITE;57;1;2;4;0.5;0.25;0.25;247.370676075862
7565;1;24;PLÁTANO VERDE;NA;NA;NA;1;10;4;6;247.370676075862
7565;1;25;GUINEITO VERDE;NA;NA;NA;1;9;4;5;247.370676075862
7565;1;29;AZUCARES;NA;NA;NA;2;1;0.5;0.5;247.370676075862
7613;1;4;HARÍNA DE MAÍZ;56;1;14;4;1;0;1;166.739701555276
7613;1;5;AVENA;56;1;1;2;1;0.5;0.5;166.739701555276
7613;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;2;1;0;1;166.739701555276
7613;1;7;ARROZ;NA;NA;NA;2;5;0;5;166.739701555276
7613;1;13;LECHE LÍQUIDA;31;1;1;7;1;0;1;166.739701555276
7613;1;15;HUEVOS;NA;NA;NA;1;22;10;12;166.739701555276
7613;1;16;ACEITE;57;1;2;2;0.5;0.24;0.24;166.739701555276
7613;1;22;ATÚN EN AGUA;63;1;8;4;1;0;1;166.739701555276
7613;1;24;PLÁTANO VERDE;NA;NA;NA;1;10;0;10;166.739701555276
7613;1;25;GUINEITO VERDE;NA;NA;NA;1;10;0;10;166.739701555276
7613;1;26;PAPAS;NA;NA;NA;2;1;0;1;166.739701555276
7613;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;2;0;2;166.739701555276
7613;1;29;AZUCARES;NA;NA;NA;2;5;2;3;166.739701555276
7613;1;30;CHOCOLATE O COCOA;105;1;125;3;0.5;0.25;0.25;166.739701555276
7799;1;1;PANES;NA;NA;NA;1;8;0;8;514.884691848905
7799;1;5;AVENA;NA;NA;NA;2;0.5;0.25;0.25;514.884691848905
7799;1;7;ARROZ;NA;NA;NA;2;15;5;10;514.884691848905
7799;1;8;CARNE DE RES;NA;NA;NA;2;2;0;2;514.884691848905
7799;1;9;POLLO;NA;NA;NA;2;3;0;3;514.884691848905
7799;1;15;HUEVOS;NA;NA;NA;1;5;0;5;514.884691848905
7799;1;16;ACEITE;57;1;2;7;0.5;0.25;0.25;514.884691848905
7799;1;18;SALAMI;NA;NA;NA;2;0.5;0;0.5;514.884691848905
7799;1;24;PLÁTANO VERDE;NA;NA;NA;1;4;0;4;514.884691848905
7799;1;29;AZUCARES;NA;NA;NA;2;2;0;2;514.884691848905
7968;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;2;1;0;1;257.442345924452
7968;1;7;ARROZ;NA;NA;NA;2;13;0;13;257.442345924452
7968;1;16;ACEITE;87;1;4;7;1.95;0;1.95;257.442345924452
7968;1;24;PLÁTANO VERDE;NA;NA;NA;1;1;0;1;257.442345924452
7968;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;1;0;1;257.442345924452
7968;1;29;AZUCARES;NA;NA;NA;2;0.5;0;0.5;257.442345924452
8891;1;25;GUINEITO VERDE;NA;NA;NA;1;2;0;2;187.230797035965
8891;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;1;0;1;187.230797035965
8891;1;29;AZUCARES;NA;NA;NA;2;5;3;2;187.230797035965
8090;1;1;PANES;NA;NA;NA;1;8;4;4;920.110143021533
8090;1;3;GALLETAS SALADAS;8;1;1;4;8;2;6;920.110143021533
8090;1;5;AVENA;56;1;1;2;1;0.5;0.5;920.110143021533
8090;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;1;2;3;2.75;0.25;920.110143021533
8090;1;7;ARROZ;NA;NA;NA;2;10;2;8;920.110143021533
8090;1;8;CARNE DE RES;NA;NA;NA;2;1;1;0;920.110143021533
8090;1;9;POLLO;NA;NA;NA;2;1;0;1;920.110143021533
8090;1;13;LECHE LÍQUIDA;31;1;1;7;2;0;2;920.110143021533
8090;1;15;HUEVOS;NA;NA;NA;1;10;4;6;920.110143021533
8090;1;16;ACEITE;57;1;2;7;0.5;0;0.5;920.110143021533
8090;1;17;MANTEQUILLA;105;1;1;2;1;0.75;0.25;920.110143021533
8090;1;18;SALAMI;NA;NA;NA;2;0.5;0;0.5;920.110143021533
8090;1;20;SARDINAS EN ACEITE;63;1;106;3;2;0;2;920.110143021533
8090;1;24;PLÁTANO VERDE;NA;NA;NA;1;4;0;4;920.110143021533
8090;1;25;GUINEITO VERDE;NA;NA;NA;1;3;0;3;920.110143021533
8090;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;1;0;1;920.110143021533
8090;1;29;AZUCARES;NA;NA;NA;2;5;3;2;920.110143021533
8090;1;30;CHOCOLATE O COCOA;56;1;400;3;1;0.5;0.5;920.110143021533
8091;1;1;PANES;117;1;1;1;1;0;1;920.110143021533
8091;1;2;GALLETAS DULCES;8;1;36;3;7;3;4;920.110143021533
8091;1;3;GALLETAS SALADAS;NA;NA;NA;1;4;0;4;920.110143021533
8091;1;6;FIEDOS O SPAGUETTIS (PASTAS);8;1;16;4;1;0;1;920.110143021533
8091;1;7;ARROZ;NA;NA;NA;2;3;0;3;920.110143021533
8091;1;8;CARNE DE RES;NA;NA;NA;2;1;0;1;920.110143021533
8091;1;9;POLLO;NA;NA;NA;2;1;0;1;920.110143021533
8091;1;10;CARNE DE CERDO;NA;NA;NA;2;1;0;1;920.110143021533
8091;1;13;LECHE LÍQUIDA;31;1;1;7;1;0;1;920.110143021533
8091;1;15;HUEVOS;NA;NA;NA;1;10;5;5;920.110143021533
8091;1;16;ACEITE;57;1;1;57;0.5;0.25;0.25;920.110143021533
8091;1;17;MANTEQUILLA;105;1;1;2;1;0.5;0.5;920.110143021533
8091;1;18;SALAMI;NA;NA;NA;2;0.5;0;0.5;920.110143021533
7150;1;29;AZUCARES;NA;NA;NA;2;4;3.5;0.5;1380.1652145323
7150;1;30;CHOCOLATE O COCOA;56;1;400;3;1;1;0;1380.1652145323
7312;1;3;GALLETAS SALADAS;8;1;34;3;8;3;5;594.921428571427
7312;1;5;AVENA;56;1;NA;NA;3;3;0;594.921428571427
7312;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;56;18;17;1;594.921428571427
7312;1;7;ARROZ;NA;NA;NA;2;100;95;5;594.921428571427
7312;1;15;HUEVOS;NA;NA;NA;1;15;10;5;594.921428571427
7312;1;16;ACEITE;57;1;600;5;1;0.8;0.2;594.921428571427
7312;1;18;SALAMI;NA;NA;NA;2;1.5;0.5;1;594.921428571427
7312;1;22;ATÚN EN AGUA;NA;NA;NA;63;4;2;2;594.921428571427
7312;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;10;8;2;594.921428571427
7312;1;29;AZUCARES;NA;NA;NA;2;2;1;1;594.921428571427
7920;1;7;ARROZ;NA;NA;NA;2;2;0;2;131.704545454545
7920;1;15;HUEVOS;NA;NA;NA;1;5;0;5;131.704545454545
7920;1;24;PLÁTANO VERDE;NA;NA;NA;1;50;3;47;131.704545454545
7920;1;25;GUINEITO VERDE;NA;NA;NA;1;50;50;0;131.704545454545
7920;1;29;AZUCARES;NA;NA;NA;2;0.5;0;0.5;131.704545454545
7858;1;7;ARROZ;NA;NA;NA;2;1;0;1;187.230797035965
7858;1;13;LECHE LÍQUIDA;23;1;1;7;1;0;1;187.230797035965
7858;1;16;ACEITE;NA;NA;NA;2;0.5;0;0.5;187.230797035965
7858;1;18;SALAMI;NA;NA;NA;2;0.5;0;0.5;187.230797035965
7858;1;26;PAPAS;NA;NA;NA;2;3;0;3;187.230797035965
7858;1;29;AZUCARES;NA;NA;NA;2;1.5;0;1.5;187.230797035965
7665;1;7;ARROZ;NA;NA;NA;2;25;10;15;302.341937426053
7665;1;14;LECHE EN POLVO;56;1;450;3;2;0.2;1.5;302.341937426053
7665;1;15;HUEVOS;NA;NA;NA;1;6;0;6;302.341937426053
7665;1;16;ACEITE;20;1;2;4;1;0.5;0.5;302.341937426053
7665;1;18;SALAMI;NA;NA;NA;81;0.5;0;0.5;302.341937426053
7665;1;24;PLÁTANO VERDE;NA;NA;NA;1;50;30;20;302.341937426053
7665;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;12;6;6;302.341937426053
7665;1;29;AZUCARES;NA;NA;NA;2;3;1.5;1.5;302.341937426053
7665;1;30;CHOCOLATE O COCOA;23;1;1;99;12;6;6;302.341937426053
7788;1;5;AVENA;56;1;1;2;0.25;0;0.25;205.953876739562
7788;1;29;AZUCARES;NA;NA;NA;2;2;0.5;1.5;205.953876739562
7788;1;7;ARROZ;NA;NA;NA;2;6;0;6;205.953876739562
7788;1;13;LECHE LÍQUIDA;31;1;1;7;1;0;1;205.953876739562
7788;1;16;ACEITE;57;1;2;7;0.5;0.25;0.25;205.953876739562
7788;1;30;CHOCOLATE O COCOA;98;1;1;4;4;0;4;205.953876739562
7033;1;2;GALLETAS DULCES;8;1;12;1;1;0;1;460.055071510766
7033;1;3;GALLETAS SALADAS;8;1;12;1;1;0;1;460.055071510766
7033;1;6;FIEDOS O SPAGUETTIS (PASTAS);8;1;1;2;4;2;2;460.055071510766
7033;1;7;ARROZ;NA;NA;NA;2;30;16;14;460.055071510766
7033;1;9;POLLO;8;1;4;2;1;0;1;460.055071510766
7033;1;10;CARNE DE CERDO;NA;NA;NA;2;2;2;0;460.055071510766
7033;1;13;LECHE LÍQUIDA;31;1;1;7;2;0;2;460.055071510766
7033;1;17;MANTEQUILLA;105;1;1;2;1;0.5;0.5;460.055071510766
7033;1;15;HUEVOS;31;1;30;1;1;0.33;0.66;460.055071510766
7033;1;16;ACEITE;57;1;1;57;1;0.75;0.25;460.055071510766
7033;1;18;SALAMI;NA;NA;NA;79;1;1;0;460.055071510766
7033;1;19;SARDINAS EN AGUA;63;1;140;3;1;0;1;460.055071510766
7033;1;25;GUINEITO VERDE;NA;NA;NA;1;50;0;50;460.055071510766
7033;1;26;PAPAS;NA;NA;NA;2;3;0;3;460.055071510766
7033;1;29;AZUCARES;NA;NA;NA;2;3;0;3;460.055071510766
7407;1;1;PANES;56;1;12;1;1;0;1;832.889999999998
7407;1;2;GALLETAS DULCES;8;1;34;3;5;0;5;832.889999999998
7407;1;3;GALLETAS SALADAS;8;1;36;3;10;4;6;832.889999999998
7407;1;6;FIEDOS O SPAGUETTIS (PASTAS);8;1;2;2;2;1;1;832.889999999998
7407;1;7;ARROZ;NA;NA;NA;2;47;38;9;832.889999999998
7407;1;10;CARNE DE CERDO;NA;NA;NA;2;2;0;2;832.889999999998
7407;1;14;LECHE EN POLVO;NA;NA;NA;3;400;50;100;832.889999999998
7407;1;15;HUEVOS;NA;NA;NA;1;20;2;18;832.889999999998
7407;1;16;ACEITE;NA;NA;NA;57;0.9;0.7;0.2;832.889999999998
7407;1;17;MANTEQUILLA;105;1;1;2;1;0.8;0.2;832.889999999998
7407;1;20;SARDINAS EN ACEITE;63;1;4;4;2;0;2;832.889999999998
7407;1;24;PLÁTANO VERDE;NA;NA;NA;66;2;0;2;832.889999999998
7407;1;26;PAPAS;NA;NA;NA;2;3;0;3;832.889999999998
7407;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;1;0;1;832.889999999998
7407;1;29;AZUCARES;NA;NA;NA;2;3;2;1;832.889999999998
7407;1;30;CHOCOLATE O COCOA;NA;NA;NA;2;0.25;0.1;0.15;832.889999999998
7180;1;7;ARROZ;NA;NA;NA;2;50;41;9;788.6658368756
7180;1;9;POLLO;NA;NA;NA;2;3;0;3;788.6658368756
7180;1;13;LECHE LÍQUIDA;31;1;1;7;4;0;4;788.6658368756
7180;1;15;HUEVOS;NA;NA;NA;1;25;20;5;788.6658368756
7180;1;16;ACEITE;57;1;2;7;1;0.75;0.25;788.6658368756
7180;1;18;SALAMI;NA;NA;NA;2;12;5;7;788.6658368756
7180;1;24;PLÁTANO VERDE;NA;NA;NA;1;9;0;9;788.6658368756
7180;1;25;GUINEITO VERDE;NA;NA;NA;1;15;0;15;788.6658368756
7180;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;10;6;4;788.6658368756
7180;1;29;AZUCARES;NA;NA;NA;2;5;2;3;788.6658368756
7408;1;1;PANES;56;1;12;1;1;0;1;832.889999999998
7408;1;5;AVENA;NA;NA;NA;2;2;0;2;832.889999999998
7408;1;6;FIEDOS O SPAGUETTIS (PASTAS);8;1;1;2;3;0;3;832.889999999998
7408;1;7;ARROZ;97;1;50;2;1;0.85;0.15;832.889999999998
7408;1;15;HUEVOS;NA;NA;NA;1;27;11;15;832.889999999998
7408;1;16;ACEITE;NA;NA;NA;57;0.4;0.2;0.2;832.889999999998
7408;1;18;SALAMI;NA;NA;NA;2;1.9;0.7;1.2;832.889999999998
7408;1;26;PAPAS;NA;NA;NA;2;6;2;4;832.889999999998
7408;1;28;HABICHUELAS ENLATADAS;NA;NA;NA;2;3;2;1;832.889999999998
7408;1;29;AZUCARES;NA;NA;NA;2;3.5;2;1.5;832.889999999998
7179;1;6;FIEDOS O SPAGUETTIS (PASTAS);8;1;1;2;2;0;2;788.6658368756
7179;1;7;ARROZ;NA;NA;NA;2;20;10;10;788.6658368756
7179;1;13;LECHE LÍQUIDA;31;1;1;7;3;0;3;788.6658368756
7179;1;14;LECHE EN POLVO;63;1;1800;3;1;0.5;0.5;788.6658368756
7179;1;15;HUEVOS;NA;NA;NA;1;30;10;20;788.6658368756
7179;1;16;ACEITE;57;1;2;7;1;0.5;0.5;788.6658368756
7179;1;18;SALAMI;NA;NA;NA;2;6;0;6;788.6658368756
7179;1;24;PLÁTANO VERDE;NA;NA;NA;1;15;5;10;788.6658368756
7179;1;25;GUINEITO VERDE;NA;NA;NA;1;20;10;10;788.6658368756
7179;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;10;3;7;788.6658368756
7179;1;29;AZUCARES;NA;NA;NA;2;3;0;3;788.6658368756
7371;1;1;PANES;NA;NA;NA;1;4;0;4;302.189393939394
7371;1;2;GALLETAS DULCES;NA;NA;NA;1;12;0;12;302.189393939394
7371;1;5;AVENA;NA;NA;NA;2;1;0;1;302.189393939394
7371;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;1;2;2.5;0.5;2;302.189393939394
7371;1;7;ARROZ;NA;NA;NA;2;20;0;20;302.189393939394
7371;1;13;LECHE LÍQUIDA;31;1;1;7;2;0;2;302.189393939394
7371;1;14;LECHE EN POLVO;NA;NA;NA;2;1;0.5;0.5;302.189393939394
7371;1;15;HUEVOS;NA;NA;NA;1;15;4;11;302.189393939394
7371;1;16;ACEITE;NA;NA;NA;57;0.5;0;0.5;302.189393939394
7371;1;17;MANTEQUILLA;NA;NA;NA;2;0.5;0;0.5;302.189393939394
7371;1;29;AZUCARES;NA;NA;NA;2;4;0;4;302.189393939394
7382;1;1;PANES;NA;NA;NA;1;10;0;10;378.586363636363
6643;1;1;PANES;NA;NA;NA;1;20;0;20;247.370676075862
6643;1;2;GALLETAS DULCES;56;1;34;3;12;0;12;247.370676075862
6643;1;14;LECHE EN POLVO;63;1;800;3;1;0.5;0.5;247.370676075862
6643;1;29;AZUCARES;NA;NA;NA;2;2;0;2;247.370676075862
6656;1;3;GALLETAS SALADAS;8;1;70;3;3;0;3;226.75645306954
6656;1;5;AVENA;56;1;650;3;1;0;1;226.75645306954
6656;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;2;3;0;3;226.75645306954
6656;1;7;ARROZ;NA;NA;NA;2;50;40;10;226.75645306954
6656;1;10;CARNE DE CERDO;NA;NA;NA;2;4;0;4;226.75645306954
6656;1;13;LECHE LÍQUIDA;23;1;1;7;7;0;7;226.75645306954
6656;1;16;ACEITE;57;1;4;7;1;0.9;0.1;226.75645306954
6656;1;25;GUINEITO VERDE;NA;NA;NA;1;150;100;50;226.75645306954
6656;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;15;12;3;226.75645306954
6656;1;29;AZUCARES;NA;NA;NA;2;10;5;5;226.75645306954
6656;1;30;CHOCOLATE O COCOA;23;1;26;3;20;0;20;226.75645306954
6816;1;16;ACEITE;57;1;2;2;0.25;0;0.25;171.628230616302
7153;1;4;HARÍNA DE MAÍZ;NA;NA;NA;2;4;4;0;1380.1652145323
7153;1;5;AVENA;56;1;1;2;1;1;0;1380.1652145323
7153;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;9;2;1;1;0;1380.1652145323
7153;1;7;ARROZ;NA;NA;NA;2;15;15;0;1380.1652145323
7153;1;8;CARNE DE RES;NA;NA;NA;2;3;3;0;1380.1652145323
7153;1;10;CARNE DE CERDO;NA;NA;NA;2;2;2;0;1380.1652145323
7153;1;13;LECHE LÍQUIDA;87;1;1;7;1;0;1;1380.1652145323
7153;1;15;HUEVOS;NA;NA;NA;1;15;0;15;1380.1652145323
7153;1;16;ACEITE;57;1;7;2;1;1;0;1380.1652145323
7153;1;17;MANTEQUILLA;105;1;1;2;1;0.5;0.5;1380.1652145323
7153;1;18;SALAMI;NA;NA;NA;2;0.5;0;0.5;1380.1652145323
7153;1;19;SARDINAS EN AGUA;63;1;106;3;2;2;0;1380.1652145323
7153;1;24;PLÁTANO VERDE;NA;NA;NA;1;7;0;7;1380.1652145323
7153;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;3;3;0;1380.1652145323
7153;1;28;HABICHUELAS ENLATADAS;63;1;15;4;2;2;0;1380.1652145323
7153;1;29;AZUCARES;NA;NA;NA;2;2;1;1;1380.1652145323
7153;1;30;CHOCOLATE O COCOA;23;10;28;3;1;1;0;1380.1652145323
7144;1;3;GALLETAS SALADAS;56;1;26;3;4;0;4;501.878259829927
7144;1;2;GALLETAS DULCES;NA;NA;NA;1;5;0;5;501.878259829927
7144;1;15;HUEVOS;NA;NA;NA;1;2;0;2;501.878259829927
7144;1;16;ACEITE;57;1;64;4;0.25;0.25;0;501.878259829927
7144;1;18;SALAMI;NA;NA;NA;2;0.25;0;0.25;501.878259829927
7144;1;24;PLÁTANO VERDE;NA;NA;NA;1;3;0;3;501.878259829927
7144;1;29;AZUCARES;NA;NA;NA;2;1;0;1;501.878259829927
7143;1;4;HARÍNA DE MAÍZ;56;1;1;2;0.5;0;0.5;501.878259829927
7143;1;5;AVENA;56;1;1;2;0.5;0;0.5;501.878259829927
7143;1;13;LECHE LÍQUIDA;31;1;1;7;1;0;1;501.878259829927
7143;1;29;AZUCARES;NA;NA;NA;2;1;0;1;501.878259829927
7581;1;14;LECHE EN POLVO;63;1;2;2;1;0.25;0.75;247.370676075862
7581;1;29;AZUCARES;NA;NA;NA;2;1;0;1;247.370676075862
7439;1;4;HARÍNA DE MAÍZ;56;1;14;4;2;0;2;378.586363636363
7439;1;5;AVENA;NA;NA;NA;2;3;0;3;378.586363636363
7439;1;7;ARROZ;NA;NA;NA;2;20;10;10;378.586363636363
7439;1;11;PESCADO;NA;NA;NA;2;3;0;3;378.586363636363
7439;1;13;LECHE LÍQUIDA;NA;NA;NA;20;5;0;5;378.586363636363
7439;1;15;HUEVOS;NA;NA;NA;1;10;0;10;378.586363636363
7439;1;16;ACEITE;57;1;2;2;0.5;0.25;0.25;378.586363636363
7439;1;17;MANTEQUILLA;105;1;425;3;0.5;0.25;0.25;378.586363636363
7439;1;18;SALAMI;NA;NA;NA;2;3;1;2;378.586363636363
7439;1;24;PLÁTANO VERDE;NA;NA;NA;1;12;0;12;378.586363636363
7439;1;25;GUINEITO VERDE;NA;NA;NA;1;8;0;8;378.586363636363
7439;1;26;PAPAS;NA;NA;NA;2;3;0;3;378.586363636363
7439;1;29;AZUCARES;NA;NA;NA;2;2;0;2;378.586363636363
7331;1;4;HARÍNA DE MAÍZ;56;1;14;4;4;4;0;594.921428571427
7331;1;5;AVENA;56;1;400;3;0.5;0.5;0;594.921428571427
7331;1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;NA;NA;2;1;0;1;594.921428571427
7331;1;7;ARROZ;NA;NA;NA;2;10;8;2;594.921428571427
7331;1;15;HUEVOS;NA;NA;NA;1;10;6;4;594.921428571427
7378;1;5;AVENA;56;1;650;3;1;0.5;0.5;378.586363636363
7378;1;7;ARROZ;NA;NA;NA;2;25;7;18;378.586363636363
7378;1;16;ACEITE;20;1;4;4;1;0.5;0.5;378.586363636363
7378;1;29;AZUCARES;NA;NA;NA;2;3;0;3;378.586363636363
7885;1;2;GALLETAS DULCES;NA;NA;NA;1;6;3;3;205.953876739562
7885;1;3;GALLETAS SALADAS;NA;NA;NA;1;10;4;6;205.953876739562
7885;1;4;HARÍNA DE MAÍZ;56;1;1;2;1;1;0;205.953876739562
7885;1;5;AVENA;56;1;1;2;0.5;0;0.5;205.953876739562
7885;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;1;2;0.5;0.5;0;205.953876739562
7885;1;7;ARROZ;NA;NA;NA;2;10;1;9;205.953876739562
7885;1;10;CARNE DE CERDO;NA;NA;NA;2;3;0;3;205.953876739562
7885;1;11;PESCADO;NA;NA;NA;2;3;1;2;205.953876739562
7885;1;14;LECHE EN POLVO;63;1;900;3;3;2;1;205.953876739562
7885;1;15;HUEVOS;NA;NA;NA;1;4;0;4;205.953876739562
7885;1;16;ACEITE;57;1;5;20;2;1.25;0.75;205.953876739562
7885;1;17;MANTEQUILLA;105;1;1;2;0.5;0.5;0;205.953876739562
7885;1;24;PLÁTANO VERDE;NA;NA;NA;1;40;23;17;205.953876739562
7885;1;25;GUINEITO VERDE;NA;NA;NA;1;15;3;12;205.953876739562
7885;1;29;AZUCARES;56;1;2;2;0.5;0;0.5;205.953876739562
7885;1;30;CHOCOLATE O COCOA;99;1;26;3;3;0;3;205.953876739562
7887;1;2;GALLETAS DULCES;8;1;10;1;2;0;2;205.953876739562
7887;1;3;GALLETAS SALADAS;NA;NA;NA;1;3;0;3;205.953876739562
7887;1;4;HARÍNA DE MAÍZ;56;1;397;3;1;0.5;0.5;205.953876739562
7887;1;5;AVENA;56;1;1;2;0.5;0;0.5;205.953876739562
7887;1;6;FIEDOS O SPAGUETTIS (PASTAS);56;1;1;2;4;3;0;205.953876739562
7887;1;7;ARROZ;NA;NA;NA;2;30;24;6;205.953876739562
7887;1;8;CARNE DE RES;NA;NA;NA;2;4;3;1;205.953876739562
7887;1;10;CARNE DE CERDO;NA;NA;NA;2;2;0;2;205.953876739562
7887;1;15;HUEVOS;NA;NA;NA;1;12;4;8;205.953876739562
7887;1;16;ACEITE;57;1;5;20;4;3;1;205.953876739562
7887;1;17;MANTEQUILLA;105;1;436;3;1;1;0;205.953876739562
7887;1;18;SALAMI;NA;NA;NA;2;1;0.25;0.75;205.953876739562
7887;1;21;PICA PICA;63;1;425;3;1;0;1;205.953876739562
7887;1;23;ATÚN EN ACEITE;63;1;142;3;1;1;0;205.953876739562
7887;1;24;PLÁTANO VERDE;NA;NA;NA;1;10;4;6;205.953876739562
7887;1;29;AZUCARES;56;1;2;2;1;0.5;0.5;205.953876739562
7899;1;16;ACEITE;NA;NA;NA;2;1;0;1;228.837640821735
7899;1;25;GUINEITO VERDE;NA;NA;NA;1;20;15;5;228.837640821735
7899;1;29;AZUCARES;NA;NA;NA;2;0.5;0;0.5;228.837640821735
8420;1;28;HABICHUELAS ENLATADAS;63;1;16;4;4;3;1;594.921428571427
8420;1;29;AZUCARES;NA;NA;NA;2;5;0;5;594.921428571427
8766;1;16;ACEITE;57;1;2;7;0.5;0;0.5;120.729166666667
12108;1;7;ARROZ;NA;NA;NA;2;8;4;4;1380.1652145323
12108;1;10;CARNE DE CERDO;NA;NA;NA;2;1;0;1;1380.1652145323
7551;1;7;ARROZ;NA;NA;NA;2;4;4;0;247.370676075862
7551;1;14;LECHE EN POLVO;98;1;400;3;0.5;0;0.5;247.370676075862
7551;1;15;HUEVOS;NA;NA;NA;1;3;0;3;247.370676075862
7551;1;16;ACEITE;20;1;16;4;1;0.5;0.5;247.370676075862
7551;1;21;PICA PICA;63;1;15;4;2;1;1;247.370676075862
7551;1;28;HABICHUELAS ENLATADAS;63;1;275;3;1;1;0;247.370676075862
7551;1;29;AZUCARES;NA;NA;NA;2;2;0.5;1.5;247.370676075862
7588;1;1;PANES;NA;NA;NA;1;6;0;6;247.370676075862
7588;1;16;ACEITE;57;1;64;4;0.13;0;0.13;247.370676075862
7588;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;3;2;1;247.370676075862
7588;1;29;AZUCARES;NA;NA;NA;2;1;0;1;247.370676075862
7573;1;5;AVENA;NA;NA;NA;2;0.5;0;0.5;247.370676075862
7573;1;30;CHOCOLATE O COCOA;99;1;1;4;3;0;3;247.370676075862
7528;1;7;ARROZ;NA;NA;NA;2;13;5;8;462.716666666665
7528;1;14;LECHE EN POLVO;NA;NA;NA;2;1.5;1;0.5;462.716666666665
7528;1;16;ACEITE;57;1;2;7;0.5;0.25;0.25;462.716666666665
7528;1;19;SARDINAS EN AGUA;63;1;142;3;6;3;3;462.716666666665
7528;1;25;GUINEITO VERDE;NA;NA;NA;1;100;50;50;462.716666666665
7528;1;29;AZUCARES;NA;NA;NA;2;10;7;3;462.716666666665
7108;1;7;ARROZ;NA;NA;NA;2;8;0;8;501.878259829927
7108;1;16;ACEITE;57;1;64;4;0.5;0.25;0.25;501.878259829927
7441;1;5;AVENA;NA;NA;NA;2;2;0;2;378.586363636363
7441;1;7;ARROZ;NA;NA;NA;2;20;10;10;378.586363636363
7441;1;9;POLLO;NA;NA;NA;2;1;0;1;378.586363636363
7441;1;10;CARNE DE CERDO;NA;NA;NA;2;2;0;2;378.586363636363
7441;1;11;PESCADO;NA;NA;NA;2;4;2;2;378.586363636363
7441;1;14;LECHE EN POLVO;63;1;1600;3;0.25;0;0.25;378.586363636363
7441;1;15;HUEVOS;NA;NA;NA;1;8;4;4;378.586363636363
7441;1;16;ACEITE;57;1;2;2;0.5;0.25;0.25;378.586363636363
7441;1;24;PLÁTANO VERDE;NA;NA;NA;1;3;0;3;378.586363636363
7441;1;26;PAPAS;NA;NA;NA;2;2;0;2;378.586363636363
7441;1;27;HABICHUELAS SUELTAS;NA;NA;NA;2;4;3;1;378.586363636363
7441;1;29;AZUCARES;NA;NA;NA;2;3;1;2;378.586363636363
7454;1;1;PANES;NA;NA;NA;1;4;0;4;347.037499999999
7454;1;2;GALLETAS DULCES;NA;NA;NA;1;5;0;5;347.037499999999
7454;1;3;GALLETAS SALADAS;NA;NA;NA;1;5;0;5;347.037499999999
7454;1;5;AVENA;NA;NA;NA;2;1;1;0;347.037499999999
7454;1;7;ARROZ;NA;NA;NA;2;25;10;15;347.037499999999
7454;1;13;LECHE LÍQUIDA;63;1;354;3;1.25;0.35;0.65;347.037499999999
