id_vivienda;id_hogar;id_hogar_unico;id_variedad;descripcion;id_unidad_medida_presentacion;id_unidad_medida;Q;cantidad_inicial;cantidad_final;factor_anual;unidad_a_convertir;fc_universal;fc_especifico;fc;descripcion_engih;enhance_id;fuente;tipo_equivalencia;validado;edible;PM
7942;1;7942_1;14;LECHE EN POLVO;63;3;1;1;0;187.230797035965;63;NA;NA;NA;LECHE EN POLVO;7025;INCAP;directa;TRUE;1,00;7
7942;1;7942_1;16;ACEITE;57;7;1.75;2.5;0.75;187.230797035965;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7942;1;7942_1;24;PLÁTANO VERDE;NA;1;15;15;0;187.230797035965;1;NA;NA;NA;PLÁTANO VERDE;70212131;INCAP;directa;TRUE;0,66;7
7942;1;7942_1;26;PAPAS;NA;2;1;1;0;187.230797035965;2;453.592;NA;453.592;PAPAS;70211127;INCAP;directa;TRUE;0,75;7
7942;1;7942_1;30;CHOCOLATE O COCOA;NA;1;0;2;2;187.230797035965;1;NA;NA;NA;CHOCOLATE O COCOA;70217047;INCAP;requiere_revision;TRUE;1,00;7
7859;1;7859_1;7;ARROZ;NA;2;2;2;0;187.230797035965;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7166;1;7166_1;3;GALLETAS SALADAS;NA;1;18;18;0;1380.1652145323;1;NA;NA;NA;GALLETAS SALADAS;70214010;INCAP;directa;TRUE;1,00;7
7166;1;7166_1;5;AVENA;NA;2;1;1;0;1380.1652145323;2;453.592;NA;453.592;AVENA;70213008;INCAP;directa;TRUE;1,00;7
7166;1;7166_1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;2;2;2;0;1380.1652145323;2;453.592;NA;453.592;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
7603;1;7603_1;1;PANES;NA;1;8;8;0;340.13467960431;1;NA;NA;NA;PANES;70214131;INCAP;sustituto_por_criterio;TRUE;1,00;7
7603;1;7603_1;7;ARROZ;NA;2;8;10;2;340.13467960431;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7603;1;7603_1;15;HUEVOS;NA;1;12;15;3;340.13467960431;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
7603;1;7603_1;16;ACEITE;57;7;0.5;1;0.5;340.13467960431;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7603;1;7603_1;26;PAPAS;NA;2;4;6;2;340.13467960431;2;453.592;NA;453.592;PAPAS;70211127;INCAP;directa;TRUE;0,75;7
7603;1;7603_1;27;HABICHUELAS SUELTAS;NA;2;3;3;0;340.13467960431;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
7603;1;7603_1;29;AZUCARES;NA;2;4;5;1;340.13467960431;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
7603;1;7603_1;30;CHOCOLATE O COCOA;23;3;8;10;2;340.13467960431;23;NA;NA;NA;CHOCOLATE O COCOA;70217047;INCAP;requiere_revision;TRUE;1,00;7
7457;1;7457_1;6;FIEDOS O SPAGUETTIS (PASTAS);56;4;1;1;0;302.189393939394;56;NA;NA;NA;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
7457;1;7457_1;7;ARROZ;NA;2;8;8;0;302.189393939394;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7457;1;7457_1;16;ACEITE;57;4;0.5;1;0;302.189393939394;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7457;1;7457_1;19;SARDINAS EN AGUA;63;3;2;2;0;302.189393939394;63;NA;NA;NA;SARDINAS EN AGUA;26139190;FNDDS;directa;TRUE;1,00;7
7457;1;7457_1;23;ATÚN EN ACEITE;63;3;2;2;0;302.189393939394;63;NA;NA;NA;ATÚN EN ACEITE;70208019;INCAP;directa;TRUE;1,00;7
7457;1;7457_1;27;HABICHUELAS SUELTAS;56;4;4;4;0;302.189393939394;56;NA;NA;NA;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
7457;1;7457_1;29;AZUCARES;56;4;3;3;0;302.189393939394;56;NA;NA;NA;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
7554;1;7554_1;27;HABICHUELAS SUELTAS;NA;2;2;2;0;166.739701555276;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
7639;1;7639_1;7;ARROZ;NA;2;5;5;0;181.897856242119;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7639;1;7639_1;29;AZUCARES;NA;2;2;2;0;181.897856242119;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
7384;1;7384_1;27;HABICHUELAS SUELTAS;NA;2;2;2;0;378.586363636363;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
7384;1;7384_1;29;AZUCARES;NA;2;3;3;0;378.586363636363;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
7444;1;7444_1;7;ARROZ;NA;2;15;30;15;378.586363636363;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7444;1;7444_1;9;POLLO;NA;2;4;4;0;378.586363636363;2;453.592;NA;453.592;POLLO;70203019;INCAP;sustituto_por_criterio;TRUE;0,68;7
7444;1;7444_1;13;LECHE LÍQUIDA;NA;20;6;6;0;378.586363636363;20;NA;NA;NA;LECHE LíQUIDA;70201015;INCAP;directa;TRUE;1,00;7
7444;1;7444_1;15;HUEVOS;NA;1;10;10;0;378.586363636363;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
7444;1;7444_1;16;ACEITE;57;2;0.25;0.25;0;378.586363636363;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7444;1;7444_1;24;PLÁTANO VERDE;NA;1;16;16;0;378.586363636363;1;NA;NA;NA;PLÁTANO VERDE;70212131;INCAP;directa;TRUE;0,66;7
7444;1;7444_1;25;GUINEITO VERDE;NA;1;13;23;10;378.586363636363;1;NA;NA;NA;GUINEITO VERDE;70212011;INCAP;directa;TRUE;0,66;7
7444;1;7444_1;26;PAPAS;NA;2;2;2;0;378.586363636363;2;453.592;NA;453.592;PAPAS;70211127;INCAP;directa;TRUE;0,75;7
7444;1;7444_1;27;HABICHUELAS SUELTAS;NA;2;3;3;0;378.586363636363;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
7444;1;7444_1;29;AZUCARES;NA;2;2;2;0;378.586363636363;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
8172;1;8172_1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;2;0;1;1;1380.1652145323;2;453.592;NA;453.592;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
8172;1;8172_1;15;HUEVOS;NA;1;5;15;10;1380.1652145323;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
8172;1;8172_1;16;ACEITE;NA;2;0.5;0.5;0;1380.1652145323;2;453.592;NA;453.592;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
8172;1;8172_1;25;GUINEITO VERDE;NA;1;13;13;0;1380.1652145323;1;NA;NA;NA;GUINEITO VERDE;70212011;INCAP;directa;TRUE;0,66;7
8157;1;8157_1;4;HARÍNA DE MAÍZ;56;4;2;3;1;1104.13217162584;56;NA;NA;NA;HARÍNA DE MAÍZ;70213031;INCAP;sustituto_por_criterio;TRUE;1,00;7
8157;1;8157_1;5;AVENA;NA;56;0.5;1;0.5;1104.13217162584;56;NA;NA;NA;AVENA;70213008;INCAP;directa;TRUE;1,00;7
8157;1;8157_1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;2;2;2;0;1104.13217162584;2;453.592;NA;453.592;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
8157;1;8157_1;7;ARROZ;NA;2;7;20;13;1104.13217162584;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
8157;1;8157_1;13;LECHE LÍQUIDA;NA;7;2;2;0;1104.13217162584;7;1000;NA;1000;LECHE LíQUIDA;70201015;INCAP;directa;TRUE;1,00;7
8157;1;8157_1;16;ACEITE;57;7;0.5;1.5;1;1104.13217162584;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
8157;1;8157_1;20;SARDINAS EN ACEITE;NA;63;2;3;1;1104.13217162584;63;NA;NA;NA;SARDINAS EN ACEITE;70208039;INCAP;directa;TRUE;1,00;7
8157;1;8157_1;23;ATÚN EN ACEITE;NA;63;2;4;2;1104.13217162584;63;NA;NA;NA;ATÚN EN ACEITE;70208019;INCAP;directa;TRUE;1,00;7
8157;1;8157_1;24;PLÁTANO VERDE;NA;1;10;10;0;1104.13217162584;1;NA;NA;NA;PLÁTANO VERDE;70212131;INCAP;directa;TRUE;0,66;7
8157;1;8157_1;25;GUINEITO VERDE;NA;1;7;7;0;1104.13217162584;1;NA;NA;NA;GUINEITO VERDE;70212011;INCAP;directa;TRUE;0,66;7
8157;1;8157_1;27;HABICHUELAS SUELTAS;NA;2;1;1;0;1104.13217162584;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
8157;1;8157_1;28;HABICHUELAS ENLATADAS;63;3;0;2;2;1104.13217162584;63;NA;NA;NA;HABICHUELAS ENLATADAS;70209057;INCAP;sustituto_por_criterio;TRUE;1,00;7
8157;1;8157_1;29;AZUCARES;NA;2;5;5;0;1104.13217162584;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
8169;1;8169_1;4;HARÍNA DE MAÍZ;NA;56;2;10;8;1380.1652145323;56;NA;NA;NA;HARÍNA DE MAÍZ;70213031;INCAP;sustituto_por_criterio;TRUE;1,00;7
8169;1;8169_1;5;AVENA;56;3;1;2;1;1380.1652145323;56;NA;NA;NA;AVENA;70213008;INCAP;directa;TRUE;1,00;7
8169;1;8169_1;6;FIEDOS O SPAGUETTIS (PASTAS);56;2;2;5;3;1380.1652145323;56;NA;NA;NA;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
8169;1;8169_1;7;ARROZ;NA;2;4;10;6;1380.1652145323;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
8169;1;8169_1;9;POLLO;NA;2;3;3;0;1380.1652145323;2;453.592;NA;453.592;POLLO;70203019;INCAP;sustituto_por_criterio;TRUE;0,68;7
8169;1;8169_1;13;LECHE LÍQUIDA;31;7;2;4;2;1380.1652145323;31;NA;NA;NA;LECHE LíQUIDA;70201015;INCAP;directa;TRUE;1,00;7
8169;1;8169_1;15;HUEVOS;NA;1;10;25;15;1380.1652145323;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
8169;1;8169_1;16;ACEITE;57;7;0.5;1;0.5;1380.1652145323;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
8169;1;8169_1;17;MANTEQUILLA;105;3;0.5;2;1.5;1380.1652145323;105;NA;NA;NA;MANTEQUILLA;70216015;INCAP;requiere_revision;TRUE;1,00;7
8169;1;8169_1;18;SALAMI;NA;2;2;6;4;1380.1652145323;2;453.592;453592;453.592;SALAMI;70207021;INCAP;sustituto_por_criterio;TRUE;1,00;7
8169;1;8169_1;24;PLÁTANO VERDE;NA;1;8;8;0;1380.1652145323;1;NA;NA;NA;PLÁTANO VERDE;70212131;INCAP;directa;TRUE;0,66;7
8169;1;8169_1;25;GUINEITO VERDE;NA;1;0;12;12;1380.1652145323;1;NA;NA;NA;GUINEITO VERDE;70212011;INCAP;directa;TRUE;0,66;7
8169;1;8169_1;27;HABICHUELAS SUELTAS;NA;2;4;6;2;1380.1652145323;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
8169;1;8169_1;29;AZUCARES;NA;2;5;5;0;1380.1652145323;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
8578;1;8578_1;16;ACEITE;21;5;1;1;0;272.107743683448;21;18900;18900000;18900;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
8578;1;8578_1;29;AZUCARES;NA;2;0.5;0.5;0;272.107743683448;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
8723;1;8723_1;16;ACEITE;57;7;0.45;1.8;1.35;453.51290613908;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
8723;1;8723_1;27;HABICHUELAS SUELTAS;NA;2;4;5;1;453.51290613908;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
8723;1;8723_1;29;AZUCARES;NA;2;3.5;5;1.5;453.51290613908;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
8925;1;8925_1;1;PANES;NA;1;6;6;0;206.964285714286;1;NA;NA;NA;PANES;70214131;INCAP;sustituto_por_criterio;TRUE;1,00;7
8925;1;8925_1;3;GALLETAS SALADAS;NA;8;21;29;8;206.964285714286;8;NA;NA;NA;GALLETAS SALADAS;70214010;INCAP;directa;TRUE;1,00;7
8925;1;8925_1;4;HARÍNA DE MAÍZ;56;4;2;3;1;206.964285714286;56;NA;NA;NA;HARÍNA DE MAÍZ;70213031;INCAP;sustituto_por_criterio;TRUE;1,00;7
8925;1;8925_1;5;AVENA;NA;3;100;100;0;206.964285714286;3;1;NA;1;AVENA;70213008;INCAP;directa;TRUE;1,00;7
8925;1;8925_1;6;FIEDOS O SPAGUETTIS (PASTAS);56;2;1;3;2;206.964285714286;56;NA;NA;NA;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
8925;1;8925_1;7;ARROZ;NA;2;8;18;10;206.964285714286;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
8925;1;8925_1;10;CARNE DE CERDO;NA;2;3;10;7;206.964285714286;2;453.592;NA;453.592;CARNE DE CERDO;70204003;INCAP;sustituto_por_criterio;TRUE;0,78;7
8925;1;8925_1;13;LECHE LÍQUIDA;31;7;2;2;0;206.964285714286;31;NA;NA;NA;LECHE LíQUIDA;70201015;INCAP;directa;TRUE;1,00;7
8925;1;8925_1;14;LECHE EN POLVO;NA;3;50;100;50;206.964285714286;3;1;NA;1;LECHE EN POLVO;7025;INCAP;directa;TRUE;1,00;7
8925;1;8925_1;15;HUEVOS;NA;1;10;45;35;206.964285714286;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
8925;1;8925_1;16;ACEITE;NA;7;0.89;1.89;1;206.964285714286;7;1000;1000000;1000;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
8925;1;8925_1;17;MANTEQUILLA;105;2;0.25;0.5;0.25;206.964285714286;105;NA;NA;NA;MANTEQUILLA;70216015;INCAP;requiere_revision;TRUE;1,00;7
8925;1;8925_1;22;ATÚN EN AGUA;63;3;3;3;0;206.964285714286;63;NA;NA;NA;ATÚN EN AGUA;70208020;INCAP;directa;TRUE;1,00;7
8925;1;8925_1;26;PAPAS;NA;2;5;5;0;206.964285714286;2;453.592;NA;453.592;PAPAS;70211127;INCAP;directa;TRUE;0,75;7
8925;1;8925_1;27;HABICHUELAS SUELTAS;NA;2;3;6;3;206.964285714286;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
8925;1;8925_1;29;AZUCARES;NA;2;4;4;0;206.964285714286;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
8925;1;8925_1;30;CHOCOLATE O COCOA;99;4;4;12;8;206.964285714286;99;NA;NA;NA;CHOCOLATE O COCOA;70217047;INCAP;requiere_revision;TRUE;1,00;7
8902;1;8902_1;7;ARROZ;NA;2;10;10;0;160.972222222222;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
8902;1;8902_1;16;ACEITE;7;7;0.25;0.25;0;160.972222222222;7;1000;1000000;1000;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
8902;1;8902_1;27;HABICHUELAS SUELTAS;NA;2;1;1;0;160.972222222222;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
8902;1;8902_1;29;AZUCARES;NA;2;1;1;0;160.972222222222;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
8916;1;8916_1;2;GALLETAS DULCES;8;3;1;1;0;343.256461232603;8;NA;NA;NA;GALLETAS DULCES;70214002;INCAP;directa;TRUE;1,00;7
8916;1;8916_1;4;HARÍNA DE MAÍZ;56;4;0;2;2;343.256461232603;56;NA;NA;NA;HARÍNA DE MAÍZ;70213031;INCAP;sustituto_por_criterio;TRUE;1,00;7
8916;1;8916_1;5;AVENA;56;3;0;1;1;343.256461232603;56;NA;NA;NA;AVENA;70213008;INCAP;directa;TRUE;1,00;7
8916;1;8916_1;6;FIEDOS O SPAGUETTIS (PASTAS);56;2;4;6;2;343.256461232603;56;NA;NA;NA;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
8916;1;8916_1;7;ARROZ;NA;2;5;5;0;343.256461232603;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
8916;1;8916_1;8;CARNE DE RES;NA;2;3;4;1;343.256461232603;2;453.592;NA;453.592;CARNE DE RES;70205022;INCAP;sustituto_por_criterio;TRUE;0,95;7
8916;1;8916_1;9;POLLO;NA;2;3;3;0;343.256461232603;2;453.592;NA;453.592;POLLO;70203019;INCAP;sustituto_por_criterio;TRUE;0,68;7
8916;1;8916_1;15;HUEVOS;NA;1;6;6;0;343.256461232603;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
8916;1;8916_1;16;ACEITE;57;4;0.5;0.5;0;343.256461232603;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
8916;1;8916_1;17;MANTEQUILLA;105;3;0;1;1;343.256461232603;105;NA;NA;NA;MANTEQUILLA;70216015;INCAP;requiere_revision;TRUE;1,00;7
8916;1;8916_1;18;SALAMI;NA;2;2;2;0;343.256461232603;2;453.592;453592;453.592;SALAMI;70207021;INCAP;sustituto_por_criterio;TRUE;1,00;7
8916;1;8916_1;28;HABICHUELAS ENLATADAS;63;4;0;2;2;343.256461232603;63;NA;NA;NA;HABICHUELAS ENLATADAS;70209057;INCAP;sustituto_por_criterio;TRUE;1,00;7
8916;1;8916_1;29;AZUCARES;NA;2;2;3;1;343.256461232603;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
8916;1;8916_1;30;CHOCOLATE O COCOA;23;3;0;7;7;343.256461232603;23;NA;NA;NA;CHOCOLATE O COCOA;70217047;INCAP;requiere_revision;TRUE;1,00;7
8891;1;8891_1;1;PANES;56;NA;12;12;0;187.230797035965;56;NA;NA;NA;PANES;70214131;INCAP;sustituto_por_criterio;TRUE;1,00;7
8891;1;8891_1;4;HARÍNA DE MAÍZ;56;2;1;1;0;187.230797035965;56;NA;NA;NA;HARÍNA DE MAÍZ;70213031;INCAP;sustituto_por_criterio;TRUE;1,00;7
8891;1;8891_1;7;ARROZ;NA;2;9;24;15;187.230797035965;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
8891;1;8891_1;15;HUEVOS;NA;1;8;15;7;187.230797035965;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
8891;1;8891_1;16;ACEITE;NA;4;15;50;35;187.230797035965;4;28.3495;NA;28.3495;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
8891;1;8891_1;17;MANTEQUILLA;105;2;0.5;1;0.5;187.230797035965;105;NA;NA;NA;MANTEQUILLA;70216015;INCAP;requiere_revision;TRUE;1,00;7
8891;1;8891_1;18;SALAMI;81;2;1.5;2.5;1;187.230797035965;81;NA;NA;NA;SALAMI;70207021;INCAP;sustituto_por_criterio;TRUE;1,00;7
7572;1;7572_1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;2;0;1;1;247.370676075862;2;453.592;NA;453.592;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
7572;1;7572_1;7;ARROZ;NA;2;4;4;0;247.370676075862;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7572;1;7572_1;16;ACEITE;57;7;0.25;0.5;0.25;247.370676075862;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7572;1;7572_1;20;SARDINAS EN ACEITE;63;3;0;1;1;247.370676075862;63;NA;NA;NA;SARDINAS EN ACEITE;70208039;INCAP;directa;TRUE;1,00;7
7572;1;7572_1;24;PLÁTANO VERDE;NA;1;5;5;0;247.370676075862;1;NA;NA;NA;PLÁTANO VERDE;70212131;INCAP;directa;TRUE;0,66;7
7572;1;7572_1;27;HABICHUELAS SUELTAS;NA;2;0;1;1;247.370676075862;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
7653;1;7653_1;4;HARÍNA DE MAÍZ;56;3;5;5;0;226.75645306954;56;NA;NA;NA;HARÍNA DE MAÍZ;70213031;INCAP;sustituto_por_criterio;TRUE;1,00;7
7653;1;7653_1;7;ARROZ;NA;2;8;8;0;226.75645306954;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7653;1;7653_1;15;HUEVOS;NA;1;10;10;0;226.75645306954;1;NA;NA;NA;HUEVOS;70202002;INCAP;directa;TRUE;0,88;7
7653;1;7653_1;16;ACEITE;57;7;0.25;0.5;0.25;226.75645306954;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7653;1;7653_1;17;MANTEQUILLA;105;3;0.5;0.5;0;226.75645306954;105;NA;NA;NA;MANTEQUILLA;70216015;INCAP;requiere_revision;TRUE;1,00;7
7653;1;7653_1;29;AZUCARES;NA;2;3;5;2;226.75645306954;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
7114;1;7114_1;4;HARÍNA DE MAÍZ;56;4;0;2;2;613.406762014355;56;NA;NA;NA;HARÍNA DE MAÍZ;70213031;INCAP;sustituto_por_criterio;TRUE;1,00;7
7114;1;7114_1;5;AVENA;NA;2;0.5;0.5;0;613.406762014355;2;453.592;NA;453.592;AVENA;70213008;INCAP;directa;TRUE;1,00;7
7114;1;7114_1;14;LECHE EN POLVO;56;4;1;1;0;613.406762014355;56;NA;NA;NA;LECHE EN POLVO;7025;INCAP;directa;TRUE;1,00;7
7655;1;7655_1;3;GALLETAS SALADAS;8;3;12;24;12;226.75645306954;8;NA;NA;NA;GALLETAS SALADAS;70214010;INCAP;directa;TRUE;1,00;7
7655;1;7655_1;5;AVENA;56;3;1;3;2;226.75645306954;56;NA;NA;NA;AVENA;70213008;INCAP;directa;TRUE;1,00;7
7655;1;7655_1;6;FIEDOS O SPAGUETTIS (PASTAS);56;4;1;4;3;226.75645306954;56;NA;NA;NA;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
7655;1;7655_1;7;ARROZ;NA;2;6;125;119;226.75645306954;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7655;1;7655_1;9;POLLO;NA;2;2;2;0;226.75645306954;2;453.592;NA;453.592;POLLO;70203019;INCAP;sustituto_por_criterio;TRUE;0,68;7
7655;1;7655_1;14;LECHE EN POLVO;56;3;0.5;2;1.5;226.75645306954;56;NA;NA;NA;LECHE EN POLVO;7025;INCAP;directa;TRUE;1,00;7
7655;1;7655_1;16;ACEITE;57;7;0.25;2;1.75;226.75645306954;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7655;1;7655_1;19;SARDINAS EN AGUA;63;3;1;11;10;226.75645306954;63;NA;NA;NA;SARDINAS EN AGUA;26139190;FNDDS;directa;TRUE;1,00;7
7655;1;7655_1;27;HABICHUELAS SUELTAS;NA;2;0;10;10;226.75645306954;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
7655;1;7655_1;28;HABICHUELAS ENLATADAS;63;3;5;80;75;226.75645306954;63;NA;NA;NA;HABICHUELAS ENLATADAS;70209057;INCAP;sustituto_por_criterio;TRUE;1,00;7
7655;1;7655_1;29;AZUCARES;NA;2;2;10;8;226.75645306954;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
7655;1;7655_1;30;CHOCOLATE O COCOA;98;3;5;10;5;226.75645306954;98;NA;NA;NA;CHOCOLATE O COCOA;70217047;INCAP;requiere_revision;TRUE;1,00;7
7690;1;7690_1;27;HABICHUELAS SUELTAS;NA;2;5;10;5;153.913570666408;2;453.592;NA;453.592;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
7691;1;7691_1;6;FIEDOS O SPAGUETTIS (PASTAS);NA;56;0;2;1;153.913570666408;56;NA;NA;NA;FIEDOS O SPAGUETTIS (PASTAS);70213060;INCAP;directa;TRUE;1,00;7
7691;1;7691_1;7;ARROZ;NA;2;15;20;5;153.913570666408;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7691;1;7691_1;11;PESCADO;NA;2;1;1;0;153.913570666408;2;453.592;NA;453.592;PESCADO;70208049;INCAP;sustituto_por_criterio;TRUE;0,51;7
7691;1;7691_1;16;ACEITE;57;4;0.5;0.5;0;153.913570666408;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7691;1;7691_1;17;MANTEQUILLA;105;3;0.5;0.5;0;153.913570666408;105;NA;NA;NA;MANTEQUILLA;70216015;INCAP;requiere_revision;TRUE;1,00;7
7691;1;7691_1;26;PAPAS;NA;2;2;2;0;153.913570666408;2;453.592;NA;453.592;PAPAS;70211127;INCAP;directa;TRUE;0,75;7
7941;1;7941_1;7;ARROZ;NA;2;18;20;2;187.230797035965;2;453.592;NA;453.592;ARROZ;70213002;INCAP;directa;TRUE;1,00;7
7941;1;7941_1;14;LECHE EN POLVO;56;3;0.6;1;0.4;187.230797035965;56;NA;NA;NA;LECHE EN POLVO;7025;INCAP;directa;TRUE;1,00;7
7941;1;7941_1;16;ACEITE;57;7;0.89;1.87;0.98;187.230797035965;57;3785.41;3785410;3785.41;ACEITE;70216010;INCAP;directa;TRUE;1,00;7
7941;1;7941_1;27;HABICHUELAS SUELTAS;8;2;2;2;0;187.230797035965;8;NA;NA;NA;HABICHUELAS SUELTAS;70209050;INCAP;directa;TRUE;1,00;7
7941;1;7941_1;28;HABICHUELAS ENLATADAS;63;2;1;2;1;187.230797035965;63;NA;NA;NA;HABICHUELAS ENLATADAS;70209057;INCAP;sustituto_por_criterio;TRUE;1,00;7
7941;1;7941_1;29;AZUCARES;NA;2;3;4;1;187.230797035965;2;453.592;NA;453.592;AZUCARES;70215001;INCAP;directa;TRUE;1,00;7
7941;1;7941_1;30;CHOCOLATE O COCOA;23;3;20;30;10;187.230797035965;23;NA;NA;NA;CHOCOLATE O COCOA;70217047;INCAP;requiere_revision;TRUE;1,00;7
